region,city,age,gender,education,marital_status,occupation,income,children,age_group_check
Забайкальский край,Забайкальский,61,Женский,Высшее,Разведена,Пенсионер,48135,1,50+
Забайкальский край,Забайкальский,40,Женский,Высшее,Замужем,Специалист,107908,0,31-40
Забайкальский край,Забайкальский,42,Мужской,Среднее специальное,Женат,Предприниматель,64682,1,41-50
Забайкальский край,Забайкальский,42,Мужской,Среднее специальное,Женат,Служащий,50986,4,41-50
Забайкальский край,Забайкальский,21,Мужской,Незаконченное высшее,Не женат,Специалист,58453,1,18-25
Забайкальский край,Забайкальский,19,Мужской,Незаконченное высшее,Не женат,Рабочий,40654,0,18-25
Забайкальский край,Забайкальский,51,Женский,Высшее,Не замужем,Специалист,117621,1,50+
Забайкальский край,Забайкальский,42,Мужской,Высшее,Разведен,Специалист,130384,4,41-50
Забайкальский край,Забайкальский,38,Мужской,Высшее,Женат,Предприниматель,186536,0,31-40
Забайкальский край,Забайкальский,28,Мужской,Высшее,Не женат,Специалист,121409,0,26-30
Забайкальский край,Забайкальский,50,Мужской,Среднее специальное,Женат,Служащий,53471,2,41-50
Забайкальский край,Забайкальский,33,Женский,Среднее,Вдова,Учитель/Преподаватель,40605,0,31-40
Забайкальский край,Забайкальский,18,Мужской,Среднее специальное,Женат,Рабочий,21468,0,18-25
Забайкальский край,Забайкальский,52,Женский,Среднее,Замужем,Рабочий,15000,2,50+
Забайкальский край,Забайкальский,30,Мужской,Высшее,Женат,Медработник,80166,0,26-30
Забайкальский край,Забайкальский,21,Женский,Среднее,Не замужем,Рабочий,30996,0,18-25
Забайкальский край,Забайкальский,18,Мужской,Среднее специальное,Не женат,Студент,23328,0,18-25
Забайкальский край,Забайкальский,51,Мужской,Высшее,Женат,Учитель/Преподаватель,65372,1,50+
Забайкальский край,Забайкальский,47,Мужской,Высшее,Женат,Безработный,22198,4,41-50
Забайкальский край,Забайкальский,30,Мужской,Среднее специальное,Женат,Специалист,114393,2,26-30
Забайкальский край,Забайкальский,34,Женский,Среднее специальное,Замужем,Рабочий,53706,2,31-40
Забайкальский край,Забайкальский,24,Женский,Среднее специальное,Не замужем,Рабочий,15000,1,18-25
Забайкальский край,Забайкальский,32,Женский,Среднее специальное,Замужем,Рабочий,75273,0,31-40
Забайкальский край,Забайкальский,45,Мужской,Высшее,Женат,Предприниматель,154849,4,41-50
Забайкальский край,Забайкальский,18,Женский,Высшее,Замужем,Специалист,48154,0,18-25
Забайкальский край,Забайкальский,24,Мужской,Незаконченное высшее,Не женат,Служащий,48639,0,18-25
Забайкальский край,Забайкальский,28,Мужской,Среднее специальное,Женат,Медработник,74481,0,26-30
Забайкальский край,Забайкальский,35,Мужской,Высшее,Женат,Служащий,126344,3,31-40
Забайкальский край,Забайкальский,18,Мужской,Незаконченное высшее,Не женат,Студент,61122,0,18-25
Забайкальский край,Забайкальский,21,Женский,Высшее,Замужем,Студент,15000,1,18-25
Забайкальский край,Забайкальский,49,Мужской,Высшее,Женат,Специалист,93416,3,41-50
Забайкальский край,Забайкальский,24,Женский,Среднее,Не замужем,Рабочий,15000,0,18-25
Забайкальский край,Забайкальский,38,Мужской,Среднее специальное,Женат,Рабочий,65640,1,31-40
Забайкальский край,Забайкальский,80,Женский,Среднее,Замужем,Пенсионер,15000,0,50+
Забайкальский край,Забайкальский,26,Мужской,Высшее,Женат,Учитель/Преподаватель,56437,1,26-30
Забайкальский край,Забайкальский,29,Мужской,Среднее специальное,Женат,Служащий,42498,0,26-30
Забайкальский край,Забайкальский,18,Мужской,Высшее,Не женат,Студент,15000,0,18-25
Забайкальский край,Забайкальский,45,Женский,Высшее,Замужем,Предприниматель,138933,4,41-50
Забайкальский край,Забайкальский,38,Женский,Высшее,Замужем,Специалист,86438,3,31-40
Забайкальский край,Забайкальский,18,Мужской,Незаконченное высшее,Не женат,Студент,15000,0,18-25
Забайкальский край,Забайкальский,48,Женский,Высшее,Замужем,Предприниматель,77048,1,41-50
Забайкальский край,Забайкальский,30,Мужской,Высшее,Женат,Служащий,43542,1,26-30
Забайкальский край,Забайкальский,61,Женский,Среднее,Замужем,Служащий,31558,2,50+
Забайкальский край,Забайкальский,38,Мужской,Среднее,Женат,Служащий,15000,3,31-40
Забайкальский край,Забайкальский,27,Женский,Среднее,Замужем,Служащий,53478,3,26-30
Забайкальский край,Забайкальский,73,Женский,Высшее,Вдова,Специалист,78102,1,50+
Забайкальский край,Забайкальский,35,Мужской,Высшее,Не женат,Специалист,126350,0,31-40
Забайкальский край,Забайкальский,63,Женский,Среднее,Вдова,Пенсионер,15000,0,50+
Забайкальский край,Забайкальский,26,Женский,Среднее специальное,Разведена,Рабочий,35018,0,26-30
Забайкальский край,Забайкальский,53,Мужской,Высшее,Разведен,Служащий,99842,0,50+
Забайкальский край,Забайкальский,27,Женский,Среднее специальное,Замужем,Предприниматель,120104,2,26-30
Забайкальский край,Забайкальский,48,Мужской,Высшее,Разведен,Учитель/Преподаватель,48976,1,41-50
Забайкальский край,Забайкальский,51,Женский,Среднее специальное,Замужем,Служащий,56427,1,50+
Забайкальский край,Забайкальский,33,Мужской,Высшее,Женат,Специалист,158021,1,31-40
Забайкальский край,Забайкальский,31,Женский,Среднее специальное,Замужем,Служащий,102463,4,31-40
Забайкальский край,Забайкальский,47,Мужской,Среднее специальное,Женат,Рабочий,23508,2,41-50
Забайкальский край,Забайкальский,45,Женский,Высшее,Вдова,Служащий,43298,0,41-50
Забайкальский край,Забайкальский,76,Женский,Среднее,Разведена,Учитель/Преподаватель,15000,0,50+
Забайкальский край,Забайкальский,71,Мужской,Среднее специальное,Разведен,Пенсионер,15000,3,50+
Забайкальский край,Забайкальский,30,Мужской,Среднее,Женат,Рабочий,15000,2,26-30
Забайкальский край,Забайкальский,41,Мужской,Высшее,Женат,Предприниматель,163860,1,41-50
Забайкальский край,Забайкальский,30,Мужской,Среднее специальное,Женат,Служащий,53111,2,26-30
Забайкальский край,Забайкальский,45,Женский,Высшее,Разведена,Специалист,83367,1,41-50
Забайкальский край,Забайкальский,69,Женский,Среднее,Вдова,Пенсионер,17106,1,50+
Забайкальский край,Забайкальский,18,Мужской,Высшее,Не женат,Студент,37158,0,18-25
Забайкальский край,Забайкальский,45,Мужской,Среднее,Женат,Рабочий,37467,3,41-50
Забайкальский край,Забайкальский,32,Женский,Среднее,Замужем,Рабочий,17794,1,31-40
Забайкальский край,Забайкальский,44,Мужской,Высшее,Вдовец,Специалист,125310,0,41-50
Забайкальский край,Забайкальский,41,Женский,Высшее,Разведена,Предприниматель,100775,2,41-50
Забайкальский край,Забайкальский,20,Женский,Высшее,Замужем,Студент,15000,2,18-25
Забайкальский край,Забайкальский,29,Женский,Среднее специальное,Замужем,Предприниматель,73696,1,26-30
Забайкальский край,Забайкальский,25,Женский,Среднее специальное,Замужем,Предприниматель,76897,3,18-25
Забайкальский край,Забайкальский,45,Мужской,Среднее специальное,Женат,Служащий,31164,2,41-50
Забайкальский край,Забайкальский,39,Женский,Среднее специальное,Разведена,Служащий,49167,0,31-40
Забайкальский край,Забайкальский,18,Мужской,Среднее специальное,Женат,Студент,17740,0,18-25
Забайкальский край,Забайкальский,59,Женский,Неполное среднее,Вдова,Рабочий,15000,2,50+
Забайкальский край,Забайкальский,54,Женский,Среднее специальное,Замужем,Рабочий,44230,1,50+
Забайкальский край,Забайкальский,33,Мужской,Высшее,Не женат,Медработник,44858,0,31-40
Забайкальский край,Забайкальский,38,Мужской,Высшее,Женат,Безработный,15000,2,31-40
Забайкальский край,Забайкальский,63,Мужской,Среднее специальное,Разведен,Безработный,15000,0,50+
Забайкальский край,Забайкальский,62,Мужской,Среднее,Женат,Пенсионер,15000,1,50+
Забайкальский край,Забайкальский,54,Женский,Высшее,Замужем,Специалист,89141,0,50+
Забайкальский край,Забайкальский,30,Женский,Среднее специальное,Не замужем,Служащий,43012,1,26-30
Забайкальский край,Забайкальский,47,Мужской,Среднее специальное,Женат,Служащий,94356,2,41-50
Забайкальский край,Забайкальский,45,Женский,Высшее,Замужем,Специалист,95310,1,41-50
Забайкальский край,Забайкальский,43,Женский,Высшее,Разведена,Специалист,148241,0,41-50
Забайкальский край,Забайкальский,62,Женский,Среднее,Разведена,Пенсионер,15000,1,50+
Забайкальский край,Забайкальский,54,Женский,Среднее,Разведена,Рабочий,43935,1,50+
Забайкальский край,Забайкальский,31,Женский,Среднее,Не замужем,Служащий,17617,0,31-40
Забайкальский край,Забайкальский,63,Мужской,Неполное среднее,Вдовец,Рабочий,15000,2,50+
Забайкальский край,Забайкальский,50,Мужской,Среднее специальное,Разведен,Предприниматель,86053,0,41-50
Забайкальский край,Забайкальский,59,Женский,Высшее,Замужем,Предприниматель,131345,3,50+
Забайкальский край,Забайкальский,46,Женский,Среднее специальное,Замужем,Медработник,74920,1,41-50
Забайкальский край,Забайкальский,30,Женский,Среднее,Замужем,Рабочий,19953,4,26-30
Забайкальский край,Забайкальский,18,Мужской,Среднее,Не женат,Студент,15000,0,18-25
Забайкальский край,Забайкальский,37,Мужской,Среднее специальное,Не женат,Рабочий,33492,0,31-40
Забайкальский край,Забайкальский,67,Женский,Среднее,Вдова,Пенсионер,15000,2,50+
Забайкальский край,Забайкальский,45,Мужской,Среднее специальное,Разведен,Рабочий,73861,0,41-50
Забайкальский край,Забайкальский,22,Женский,Среднее специальное,Не замужем,Студент,15000,1,18-25
Забайкальский край,Забайкальский,39,Мужской,Высшее,Женат,Специалист,148506,1,31-40
Забайкальский край,Забайкальский,32,Мужской,Высшее,Вдовец,Рабочий,72722,1,31-40
Забайкальский край,Забайкальский,64,Мужской,Высшее,Разведен,Пенсионер,44659,1,50+
Забайкальский край,Забайкальский,32,Женский,Среднее специальное,Разведена,Рабочий,15000,1,31-40
Забайкальский край,Забайкальский,18,Мужской,Высшее,Не женат,Служащий,67362,0,18-25
Забайкальский край,Забайкальский,35,Женский,Высшее,Замужем,Учитель/Преподаватель,20361,0,31-40
Забайкальский край,Забайкальский,29,Женский,Незаконченное высшее,Замужем,Служащий,30669,4,26-30
Забайкальский край,Забайкальский,21,Мужской,Незаконченное высшее,Не женат,Студент,58971,1,18-25
Забайкальский край,Забайкальский,22,Мужской,Высшее,Не женат,Рабочий,49269,0,18-25
Забайкальский край,Забайкальский,28,Мужской,Незаконченное высшее,Женат,Предприниматель,146871,0,26-30
Забайкальский край,Забайкальский,58,Мужской,Высшее,Разведен,Специалист,110352,2,50+
Забайкальский край,Забайкальский,64,Женский,Высшее,Вдова,Специалист,94768,1,50+
Забайкальский край,Забайкальский,37,Женский,Высшее,Замужем,Специалист,88977,6,31-40
Забайкальский край,Забайкальский,58,Женский,Среднее,Замужем,Рабочий,17759,1,50+
Забайкальский край,Забайкальский,45,Мужской,Высшее,Женат,Специалист,137841,0,41-50
Забайкальский край,Забайкальский,30,Женский,Высшее,Не замужем,Служащий,47740,1,26-30
Забайкальский край,Забайкальский,35,Женский,Среднее специальное,Не замужем,Служащий,15000,0,31-40
Забайкальский край,Забайкальский,49,Женский,Среднее специальное,Разведена,Служащий,35499,1,41-50
Забайкальский край,Забайкальский,37,Мужской,Высшее,Женат,Медработник,140224,1,31-40
Забайкальский край,Забайкальский,34,Женский,Среднее специальное,Замужем,Служащий,63998,1,31-40
Забайкальский край,Забайкальский,42,Женский,Высшее,Вдова,Специалист,84883,0,41-50
Забайкальский край,Забайкальский,33,Женский,Высшее,Вдова,Рабочий,82268,0,31-40
Забайкальский край,Забайкальский,77,Мужской,Высшее,Женат,Пенсионер,15000,1,50+
Забайкальский край,Забайкальский,42,Женский,Высшее,Замужем,Специалист,124010,2,41-50
Забайкальский край,Забайкальский,57,Женский,Высшее,Замужем,Специалист,52249,1,50+
Забайкальский край,Забайкальский,34,Мужской,Высшее,Не женат,Учитель/Преподаватель,69065,0,31-40
Забайкальский край,Забайкальский,34,Мужской,Среднее специальное,Женат,Предприниматель,76720,1,31-40
Забайкальский край,Забайкальский,35,Женский,Незаконченное высшее,Замужем,Служащий,74867,0,31-40
Забайкальский край,Забайкальский,40,Мужской,Высшее,Женат,Специалист,84878,4,31-40
Забайкальский край,Забайкальский,21,Женский,Среднее специальное,Не замужем,Студент,15000,1,18-25
Забайкальский край,Забайкальский,58,Женский,Незаконченное высшее,Замужем,Рабочий,41016,2,50+
Забайкальский край,Забайкальский,42,Женский,Высшее,Замужем,Служащий,72755,4,41-50
Забайкальский край,Забайкальский,36,Мужской,Среднее,Женат,Рабочий,48861,0,31-40
Забайкальский край,Забайкальский,31,Женский,Высшее,Замужем,Специалист,101344,2,31-40
Забайкальский край,Забайкальский,42,Мужской,Среднее специальное,Женат,Служащий,57551,3,41-50
Забайкальский край,Забайкальский,51,Женский,Высшее,Разведена,Специалист,78724,0,50+
Забайкальский край,Забайкальский,47,Мужской,Высшее,Женат,Служащий,68719,2,41-50
Забайкальский край,Забайкальский,27,Мужской,Среднее специальное,Женат,Специалист,129749,3,26-30
Забайкальский край,Забайкальский,30,Мужской,Высшее,Женат,Специалист,120186,2,26-30
Забайкальский край,Забайкальский,47,Женский,Среднее,Разведена,Рабочий,37276,0,41-50
Забайкальский край,Забайкальский,19,Женский,Высшее,Не замужем,Безработный,15000,1,18-25
Забайкальский край,Забайкальский,50,Женский,Высшее,Замужем,Специалист,35447,0,41-50
Забайкальский край,Забайкальский,68,Женский,Высшее,Замужем,Пенсионер,15000,1,50+
Забайкальский край,Забайкальский,48,Женский,Среднее специальное,Замужем,Предприниматель,79872,0,41-50
Забайкальский край,Забайкальский,28,Мужской,Высшее,Женат,Служащий,109180,2,26-30
Забайкальский край,Забайкальский,64,Женский,Неполное среднее,Вдова,Предприниматель,49184,2,50+
Забайкальский край,Забайкальский,57,Мужской,Среднее специальное,Женат,Предприниматель,134955,0,50+
Забайкальский край,Забайкальский,44,Мужской,Высшее,Женат,Специалист,94658,0,41-50
Забайкальский край,Забайкальский,45,Женский,Высшее,Замужем,Специалист,107189,1,41-50
Забайкальский край,Забайкальский,42,Мужской,Среднее,Женат,Рабочий,16669,3,41-50
Забайкальский край,Забайкальский,60,Мужской,Высшее,Женат,Предприниматель,176395,0,50+
Забайкальский край,Забайкальский,70,Женский,Среднее,Замужем,Служащий,15000,1,50+
Забайкальский край,Забайкальский,18,Мужской,Незаконченное высшее,Не женат,Студент,15000,0,18-25
Забайкальский край,Забайкальский,64,Мужской,Незаконченное высшее,Женат,Специалист,49494,1,50+
Забайкальский край,Забайкальский,35,Мужской,Высшее,Не женат,Предприниматель,184309,1,31-40
Забайкальский край,Забайкальский,26,Женский,Высшее,Замужем,Специалист,31643,2,26-30
Забайкальский край,Забайкальский,23,Мужской,Незаконченное высшее,Не женат,Служащий,15000,2,18-25
Забайкальский край,Забайкальский,45,Женский,Высшее,Замужем,Медработник,104261,1,41-50
Забайкальский край,Забайкальский,53,Мужской,Неполное среднее,Женат,Рабочий,51579,1,50+
Забайкальский край,Забайкальский,23,Мужской,Среднее специальное,Не женат,Служащий,23249,0,18-25
Забайкальский край,Забайкальский,63,Мужской,Высшее,Женат,Пенсионер,15000,2,50+
Забайкальский край,Забайкальский,35,Мужской,Незаконченное высшее,Женат,Специалист,93324,2,31-40
Забайкальский край,Забайкальский,55,Женский,Высшее,Замужем,Специалист,108015,1,50+
Забайкальский край,Забайкальский,36,Женский,Неполное среднее,Не замужем,Рабочий,15000,0,31-40
Забайкальский край,Забайкальский,31,Женский,Среднее специальное,Замужем,Рабочий,38462,2,31-40
Забайкальский край,Забайкальский,35,Женский,Высшее,Замужем,Служащий,60581,2,31-40
Забайкальский край,Забайкальский,18,Женский,Высшее,Не замужем,Студент,15000,0,18-25
Забайкальский край,Забайкальский,28,Женский,Среднее специальное,Разведена,Служащий,41935,0,26-30
Забайкальский край,Забайкальский,38,Женский,Высшее,Не замужем,Специалист,122771,1,31-40
Забайкальский край,Забайкальский,18,Мужской,Высшее,Не женат,Студент,19169,0,18-25
Забайкальский край,Забайкальский,18,Мужской,Незаконченное высшее,Не женат,Студент,38318,0,18-25
Забайкальский край,Забайкальский,18,Мужской,Высшее,Не женат,Студент,15000,0,18-25
Забайкальский край,Забайкальский,41,Женский,Высшее,Замужем,Специалист,124214,0,41-50
Забайкальский край,Забайкальский,57,Мужской,Высшее,Не женат,Медработник,88591,0,50+
Забайкальский край,Забайкальский,44,Женский,Среднее специальное,Вдова,Специалист,91535,2,41-50
Забайкальский край,Забайкальский,54,Мужской,Среднее специальное,Женат,Специалист,79719,1,50+
Забайкальский край,Забайкальский,43,Мужской,Среднее специальное,Женат,Служащий,128198,0,41-50
Забайкальский край,Забайкальский,37,Мужской,Высшее,Разведен,Специалист,113613,1,31-40
Забайкальский край,Забайкальский,32,Женский,Высшее,Замужем,Специалист,103176,1,31-40
Забайкальский край,Забайкальский,31,Женский,Высшее,Замужем,Специалист,102354,2,31-40
Забайкальский край,Забайкальский,48,Мужской,Высшее,Женат,Специалист,83152,3,41-50
Забайкальский край,Забайкальский,24,Женский,Высшее,Замужем,Предприниматель,70159,0,18-25
Забайкальский край,Забайкальский,70,Мужской,Среднее специальное,Женат,Пенсионер,15000,2,50+
Забайкальский край,Забайкальский,50,Мужской,Среднее,Женат,Рабочий,38383,2,41-50
Забайкальский край,Забайкальский,18,Мужской,Высшее,Женат,Служащий,75977,0,18-25
Забайкальский край,Забайкальский,32,Женский,Высшее,Замужем,Учитель/Преподаватель,81554,1,31-40
Забайкальский край,Забайкальский,36,Женский,Среднее специальное,Не замужем,Безработный,19777,2,31-40
Забайкальский край,Забайкальский,40,Женский,Среднее,Замужем,Служащий,26519,2,31-40
Забайкальский край,Забайкальский,38,Женский,Высшее,Замужем,Медработник,104868,1,31-40
Забайкальский край,Забайкальский,41,Женский,Среднее специальное,Замужем,Служащий,15000,1,41-50
Забайкальский край,Забайкальский,32,Женский,Высшее,Замужем,Рабочий,56240,2,31-40
Забайкальский край,Забайкальский,45,Женский,Высшее,Вдова,Специалист,115392,0,41-50
Забайкальский край,Забайкальский,18,Мужской,Незаконченное высшее,Не женат,Рабочий,52334,0,18-25
Забайкальский край,Забайкальский,72,Мужской,Высшее,Женат,Пенсионер,58194,0,50+
Забайкальский край,Забайкальский,50,Мужской,Среднее,Разведен,Служащий,34257,1,41-50
Забайкальский край,Забайкальский,32,Женский,Высшее,Замужем,Служащий,114732,3,31-40
Забайкальский край,Забайкальский,35,Женский,Среднее,Не замужем,Медработник,20578,0,31-40
Забайкальский край,Забайкальский,33,Женский,Среднее,Разведена,Рабочий,44008,0,31-40
Забайкальский край,Забайкальский,36,Мужской,Высшее,Женат,Специалист,133520,0,31-40
Забайкальский край,Забайкальский,43,Мужской,Незаконченное высшее,Женат,Специалист,48222,1,41-50
Забайкальский край,Забайкальский,54,Мужской,Высшее,Женат,Служащий,39192,2,50+
Забайкальский край,Забайкальский,33,Женский,Высшее,Замужем,Специалист,86194,0,31-40
Забайкальский край,Забайкальский,69,Мужской,Высшее,Женат,Пенсионер,25009,3,50+
Забайкальский край,Забайкальский,18,Мужской,Высшее,Женат,Студент,36813,0,18-25
Забайкальский край,Забайкальский,35,Мужской,Высшее,Не женат,Предприниматель,160614,0,31-40
Забайкальский край,Забайкальский,54,Женский,Высшее,Замужем,Медработник,59934,2,50+
Забайкальский край,Забайкальский,22,Мужской,Высшее,Не женат,Безработный,15000,1,18-25
Забайкальский край,Забайкальский,35,Женский,Высшее,Замужем,Служащий,109936,2,31-40
Забайкальский край,Забайкальский,20,Женский,Среднее,Замужем,Студент,43096,1,18-25
Забайкальский край,Забайкальский,18,Женский,Незаконченное высшее,Не замужем,Студент,15000,0,18-25
Забайкальский край,Забайкальский,50,Мужской,Среднее,Женат,Служащий,36477,2,41-50
Забайкальский край,Забайкальский,39,Женский,Высшее,Разведена,Специалист,103351,2,31-40
Забайкальский край,Забайкальский,57,Женский,Среднее специальное,Замужем,Рабочий,27631,2,50+
Забайкальский край,Забайкальский,51,Мужской,Среднее,Женат,Служащий,17400,2,50+
Забайкальский край,Забайкальский,30,Мужской,Среднее,Женат,Предприниматель,84407,3,26-30
Забайкальский край,Забайкальский,53,Мужской,Среднее,Вдовец,Безработный,20812,1,50+
Забайкальский край,Забайкальский,51,Женский,Среднее специальное,Замужем,Служащий,15000,1,50+
Забайкальский край,Забайкальский,30,Женский,Высшее,Замужем,Предприниматель,114460,3,26-30
Забайкальский край,Забайкальский,42,Женский,Среднее специальное,Замужем,Служащий,93684,2,41-50
Забайкальский край,Забайкальский,37,Мужской,Среднее специальное,Женат,Специалист,63403,3,31-40
Забайкальский край,Забайкальский,29,Женский,Высшее,Разведена,Специалист,93162,0,26-30
Забайкальский край,Забайкальский,25,Женский,Высшее,Разведена,Медработник,72616,1,18-25
Забайкальский край,Забайкальский,38,Мужской,Среднее специальное,Женат,Медработник,97648,0,31-40
Забайкальский край,Забайкальский,49,Мужской,Высшее,Женат,Специалист,95207,2,41-50
Забайкальский край,Забайкальский,18,Мужской,Высшее,Не женат,Студент,15000,0,18-25
Забайкальский край,Забайкальский,43,Мужской,Среднее,Женат,Служащий,65880,4,41-50
Забайкальский край,Забайкальский,49,Женский,Среднее,Замужем,Рабочий,59664,2,41-50
Забайкальский край,Забайкальский,29,Мужской,Высшее,Женат,Служащий,82623,1,26-30
Забайкальский край,Забайкальский,39,Женский,Среднее специальное,Замужем,Рабочий,15000,1,31-40
Забайкальский край,Забайкальский,47,Мужской,Высшее,Женат,Специалист,100526,0,41-50
Забайкальский край,Забайкальский,55,Мужской,Неполное среднее,Женат,Служащий,26629,1,50+
Забайкальский край,Забайкальский,49,Мужской,Высшее,Женат,Специалист,147504,1,41-50
Забайкальский край,Забайкальский,35,Женский,Высшее,Замужем,Специалист,137122,3,31-40
Забайкальский край,Забайкальский,19,Мужской,Среднее специальное,Не женат,Служащий,24478,0,18-25
Забайкальский край,Забайкальский,33,Женский,Среднее специальное,Замужем,Рабочий,37463,1,31-40
Забайкальский край,Забайкальский,27,Мужской,Высшее,Женат,Специалист,145581,5,26-30
Забайкальский край,Забайкальский,39,Женский,Высшее,Разведена,Специалист,111816,0,31-40
Забайкальский край,Забайкальский,79,Мужской,Незаконченное высшее,Вдовец,Пенсионер,15000,0,50+
Забайкальский край,Забайкальский,43,Мужской,Среднее,Женат,Специалист,120981,0,41-50
Забайкальский край,Забайкальский,51,Женский,Высшее,Замужем,Специалист,65187,4,50+
Забайкальский край,Забайкальский,36,Женский,Среднее специальное,Не замужем,Учитель/Преподаватель,32930,0,31-40
Забайкальский край,Забайкальский,31,Женский,Среднее,Не замужем,Рабочий,74159,2,31-40
Забайкальский край,Забайкальский,44,Женский,Высшее,Не замужем,Служащий,34542,2,41-50
Забайкальский край,Забайкальский,46,Женский,Среднее,Разведена,Безработный,31089,1,41-50
Забайкальский край,Забайкальский,42,Мужской,Незаконченное высшее,Женат,Служащий,59574,1,41-50
Забайкальский край,Забайкальский,52,Женский,Высшее,Вдова,Специалист,71160,0,50+
Забайкальский край,Забайкальский,38,Мужской,Высшее,Не женат,Учитель/Преподаватель,102995,1,31-40
Забайкальский край,Забайкальский,26,Женский,Высшее,Замужем,Служащий,117379,3,26-30
Забайкальский край,Забайкальский,46,Мужской,Среднее,Разведен,Служащий,47594,3,41-50
Забайкальский край,Забайкальский,54,Женский,Среднее специальное,Замужем,Предприниматель,65864,1,50+
Забайкальский край,Забайкальский,41,Женский,Среднее,Замужем,Безработный,24229,2,41-50
Забайкальский край,Забайкальский,31,Мужской,Среднее специальное,Женат,Медработник,105381,2,31-40
Забайкальский край,Забайкальский,32,Женский,Среднее специальное,Замужем,Безработный,54482,0,31-40
Забайкальский край,Забайкальский,18,Мужской,Высшее,Разведен,Студент,15000,3,18-25
Забайкальский край,Забайкальский,33,Мужской,Среднее,Разведен,Рабочий,23837,1,31-40
Забайкальский край,Забайкальский,70,Мужской,Среднее специальное,Женат,Пенсионер,16979,4,50+
Забайкальский край,Забайкальский,25,Мужской,Незаконченное высшее,Женат,Безработный,15000,0,18-25
Забайкальский край,Забайкальский,34,Женский,Высшее,Замужем,Медработник,46529,1,31-40
Забайкальский край,Забайкальский,24,Женский,Высшее,Замужем,Служащий,15000,0,18-25
Забайкальский край,Забайкальский,71,Мужской,Среднее,Женат,Специалист,46997,2,50+
Забайкальский край,Забайкальский,50,Женский,Среднее специальное,Замужем,Рабочий,50676,2,41-50
Забайкальский край,Забайкальский,31,Женский,Незаконченное высшее,Разведена,Рабочий,15000,2,31-40
Забайкальский край,Забайкальский,56,Женский,Среднее,Разведена,Служащий,56071,0,50+
Забайкальский край,Забайкальский,63,Женский,Высшее,Замужем,Пенсионер,15000,1,50+
Забайкальский край,Забайкальский,46,Мужской,Высшее,Разведен,Специалист,75048,0,41-50
Забайкальский край,Забайкальский,53,Женский,Высшее,Замужем,Медработник,26447,0,50+
Забайкальский край,Забайкальский,32,Женский,Среднее специальное,Замужем,Специалист,95299,1,31-40
Забайкальский край,Забайкальский,24,Женский,Незаконченное высшее,Замужем,Предприниматель,57457,0,18-25
Забайкальский край,Забайкальский,44,Мужской,Высшее,Женат,Служащий,121066,2,41-50
Забайкальский край,Забайкальский,40,Мужской,Неполное среднее,Женат,Предприниматель,69261,4,31-40
Забайкальский край,Забайкальский,53,Мужской,Среднее,Женат,Служащий,92167,3,50+
Забайкальский край,Забайкальский,24,Женский,Незаконченное высшее,Не замужем,Рабочий,15000,0,18-25
Забайкальский край,Забайкальский,60,Женский,Незаконченное высшее,Замужем,Служащий,32247,0,50+
Забайкальский край,Забайкальский,40,Мужской,Среднее специальное,Женат,Служащий,82352,4,31-40
Забайкальский край,Забайкальский,47,Женский,Высшее,Разведена,Специалист,116491,0,41-50
Забайкальский край,Забайкальский,43,Мужской,Среднее специальное,Вдовец,Служащий,91683,0,41-50
Забайкальский край,Забайкальский,66,Мужской,Высшее,Женат,Пенсионер,15000,0,50+
Забайкальский край,Забайкальский,58,Мужской,Высшее,Женат,Предприниматель,104810,1,50+
Забайкальский край,Забайкальский,27,Мужской,Высшее,Женат,Служащий,68040,0,26-30
Забайкальский край,Забайкальский,18,Женский,Высшее,Не замужем,Студент,15000,1,18-25
Забайкальский край,Забайкальский,35,Мужской,Незаконченное высшее,Разведен,Безработный,24360,0,31-40
Забайкальский край,Забайкальский,61,Женский,Высшее,Вдова,Безработный,15000,0,50+
Забайкальский край,Забайкальский,40,Женский,Среднее,Замужем,Служащий,76023,0,31-40
Забайкальский край,Забайкальский,40,Женский,Среднее,Замужем,Рабочий,49069,2,31-40
Забайкальский край,Забайкальский,20,Женский,Незаконченное высшее,Не замужем,Студент,15000,1,18-25
Забайкальский край,Забайкальский,47,Женский,Высшее,Замужем,Специалист,47592,3,41-50
Забайкальский край,Забайкальский,37,Мужской,Высшее,Женат,Служащий,87359,0,31-40
Забайкальский край,Забайкальский,32,Женский,Неполное среднее,Не замужем,Служащий,41774,1,31-40
Забайкальский край,Забайкальский,59,Женский,Высшее,Замужем,Специалист,79339,2,50+
Забайкальский край,Забайкальский,57,Женский,Среднее,Разведена,Рабочий,34860,0,50+
Забайкальский край,Забайкальский,32,Женский,Среднее специальное,Разведена,Служащий,32583,0,31-40
Забайкальский край,Забайкальский,38,Женский,Среднее,Замужем,Служащий,51343,2,31-40
Забайкальский край,Забайкальский,18,Женский,Высшее,Не замужем,Студент,25780,0,18-25
Забайкальский край,Забайкальский,46,Мужской,Среднее,Женат,Рабочий,40617,1,41-50
Забайкальский край,Забайкальский,20,Женский,Незаконченное высшее,Не замужем,Студент,15000,1,18-25
Забайкальский край,Забайкальский,65,Женский,Среднее специальное,Замужем,Пенсионер,15000,1,50+
Забайкальский край,Забайкальский,39,Женский,Высшее,Замужем,Специалист,103167,1,31-40
Забайкальский край,Забайкальский,18,Женский,Высшее,Не замужем,Служащий,15000,0,18-25
