region,city,age,gender,education,marital_status,occupation,income,children,age_group_check
Красноярский край,Красноярский (город),56,Мужской,среднего профессионального образования,Разведен,Предприниматель,152217,2,55-64
Красноярский край,Красноярский (город),35,Женский,аспирантура,Замужем,Студент,23854,2,35-44
Красноярский край,Красноярский (город),43,Женский,среднего профессионального образования,Вдова,Техник связи,51380,2,35-44
Красноярский край,Красноярский (город),76,Мужской,среднего профессионального образования,Разведен,Пенсионер,12930,1,65+
Красноярский край,Красноярский (город),26,Женский,бакалавриат,Замужем,Сантехник,123109,0,25-34
Красноярский край,Красноярский (город),57,Женский,среднего профессионального образования,Разведена,Тракторист,56136,2,55-64
Красноярский край,Красноярский (город),42,Женский,среднего профессионального образования,Разведена,Социальный работник,50461,0,35-44
Красноярский край,Красноярский (город),71,Мужской,среднего профессионального образования,Женат,Пенсионер,20224,2,65+
Красноярский край,Красноярский (город),38,Мужской,бакалавриат,Женат,Пенсионер,52237,1,35-44
Красноярский край,Красноярский (город),77,Женский,среднего профессионального образования,Не замужем,Пенсионер,12387,4,65+
Красноярский край,Красноярский (город),42,Мужской,специалитет,Разведен,Администратор магазина,258730,1,35-44
Красноярский край,Красноярский (город),65,Женский,среднего профессионального образования,Не замужем,Оператор станков с ЧПУ,15000,0,65+
Красноярский край,Красноярский (город),30,Женский,среднего профессионального образования,Замужем,Начальник цеха,76881,0,25-34
Красноярский край,Красноярский (город),20,Мужской,бакалавриат,Не женат,Бухгалтер,24648,0,18-24
Красноярский край,Красноярский (город),33,Женский,специалитет,Замужем,Официант,44515,1,25-34
Красноярский край,Красноярский (город),23,Мужской,специалитет,Не женат,Пенсионер,21896,0,18-24
Красноярский край,Красноярский (город),25,Женский,среднего профессионального образования,Замужем,Студент,13324,0,25-34
Красноярский край,Красноярский (город),42,Женский,среднего профессионального образования,Вдова,Студент,11639,1,35-44
Красноярский край,Красноярский (город),20,Женский,бакалавриат,Не замужем,Экспедитор,37294,0,18-24
Красноярский край,Красноярский (город),61,Женский,среднего профессионального образования,Замужем,Программист,68940,3,55-64
Красноярский край,Красноярский (город),54,Женский,среднего профессионального образования,Замужем,Безработный,15650,1,45-54
Красноярский край,Красноярский (город),82,Мужской,среднего профессионального образования,Женат,Пенсионер,11575,2,65+
Красноярский край,Красноярский (город),58,Мужской,среднего профессионального образования,Женат,Менеджер по продажам,51739,0,55-64
Красноярский край,Красноярский (город),18,Женский,бакалавриат,Замужем,Студент,6638,0,18-24
Красноярский край,Красноярский (город),82,Женский,среднего профессионального образования,Разведена,Пенсионер,10688,0,65+
Красноярский край,Красноярский (город),43,Мужской,среднего профессионального образования,Женат,Ученый,93731,2,35-44
Красноярский край,Красноярский (город),40,Мужской,бакалавриат,Женат,Наладчик оборудования,71582,1,35-44
Красноярский край,Красноярский (город),23,Мужской,среднего профессионального образования,Не женат,Токарь,48269,0,18-24
Красноярский край,Красноярский (город),25,Женский,бакалавриат,Разведена,Студент,12208,0,25-34
Красноярский край,Красноярский (город),28,Женский,специалитет,Не замужем,Продавец-консультант,32416,0,25-34
Красноярский край,Красноярский (город),18,Мужской,среднего профессионального образования,Разведен,Продавец-консультант,17267,0,18-24
Красноярский край,Красноярский (город),24,Мужской,бакалавриат,Не женат,Механик,56966,0,18-24
Красноярский край,Красноярский (город),41,Женский,среднего профессионального образования,Замужем,Диспетчер,48672,3,35-44
Красноярский край,Красноярский (город),55,Женский,среднего профессионального образования,Разведена,Мастер участка,74365,3,55-64
Красноярский край,Красноярский (город),69,Женский,среднего профессионального образования,Замужем,Пенсионер,9683,0,65+
Красноярский край,Красноярский (город),42,Женский,среднего профессионального образования,Разведена,Кассир,35587,1,35-44
Красноярский край,Красноярский (город),44,Женский,бакалавриат,Замужем,Врач,103352,2,35-44
Красноярский край,Красноярский (город),22,Мужской,среднего профессионального образования,Не женат,Учитель,43758,1,18-24
Красноярский край,Красноярский (город),34,Женский,среднего профессионального образования,Замужем,Пчеловод,81654,0,25-34
Красноярский край,Красноярский (город),20,Женский,бакалавриат,Замужем,Студент,10882,0,18-24
Красноярский край,Красноярский (город),36,Мужской,магистратура,Не женат,Электромонтер,191193,0,35-44
Красноярский край,Красноярский (город),49,Женский,специалитет,Замужем,Мерчендайзер,116339,1,45-54
Красноярский край,Красноярский (город),45,Женский,среднего профессионального образования,Замужем,Тракторист,54161,0,45-54
Красноярский край,Красноярский (город),45,Женский,среднего профессионального образования,Замужем,Военнослужащий,57697,0,45-54
Красноярский край,Красноярский (город),52,Женский,среднего профессионального образования,Замужем,Студент,20112,3,45-54
Красноярский край,Красноярский (город),35,Женский,специалитет,Замужем,Повар,104420,2,35-44
Красноярский край,Красноярский (город),41,Мужской,среднего профессионального образования,Женат,Техник связи,178071,2,35-44
Красноярский край,Красноярский (город),33,Женский,среднего профессионального образования,Разведена,Пчеловод,65690,0,25-34
Красноярский край,Красноярский (город),56,Женский,специалитет,Разведена,Отделочник,47088,0,55-64
Красноярский край,Красноярский (город),67,Мужской,среднего профессионального образования,Не женат,Пенсионер,7300,0,65+
Красноярский край,Красноярский (город),52,Женский,среднего профессионального образования,Замужем,Управляющий рестораном,101633,1,45-54
Красноярский край,Красноярский (город),20,Женский,среднего профессионального образования,Не замужем,Студент,7273,0,18-24
Красноярский край,Красноярский (город),27,Женский,бакалавриат,Замужем,Юрист,130442,2,25-34
Красноярский край,Красноярский (город),18,Мужской,бакалавриат,Не женат,Техник связи,27094,0,18-24
Красноярский край,Красноярский (город),80,Женский,среднего профессионального образования,Замужем,Инженер-строитель,21124,2,65+
Красноярский край,Красноярский (город),69,Мужской,среднего профессионального образования,Женат,Пенсионер,15240,0,65+
Красноярский край,Красноярский (город),70,Женский,среднего профессионального образования,Замужем,Пенсионер,9830,1,65+
Красноярский край,Красноярский (город),46,Мужской,специалитет,Женат,Предприниматель,202184,1,45-54
Красноярский край,Красноярский (город),39,Мужской,среднего профессионального образования,Женат,Крановщик,86825,2,35-44
Красноярский край,Красноярский (город),68,Женский,среднего профессионального образования,Замужем,Пенсионер,21672,3,65+
Красноярский край,Красноярский (город),42,Женский,среднего профессионального образования,Разведена,Повар,33113,0,35-44
Красноярский край,Красноярский (город),21,Мужской,среднего профессионального образования,Не женат,Студент,5014,0,18-24
Красноярский край,Красноярский (город),68,Женский,среднего профессионального образования,Замужем,Пенсионер,17657,1,65+
Красноярский край,Красноярский (город),72,Мужской,среднего профессионального образования,Женат,Пенсионер,13740,1,65+
Красноярский край,Красноярский (город),57,Женский,среднего профессионального образования,Разведена,Медсестра,52225,1,55-64
Красноярский край,Красноярский (город),79,Мужской,среднего профессионального образования,Женат,Тракторист,20666,1,65+
Красноярский край,Красноярский (город),61,Мужской,специалитет,Женат,Студент,20993,1,55-64
Красноярский край,Красноярский (город),24,Женский,среднего профессионального образования,Замужем,Пенсионер,11527,0,18-24
Красноярский край,Красноярский (город),48,Женский,среднего профессионального образования,Замужем,Студент,18525,1,45-54
Красноярский край,Красноярский (город),29,Женский,специалитет,Разведена,Учитель,41002,3,25-34
Красноярский край,Красноярский (город),21,Женский,бакалавриат,Замужем,Студент,20229,0,18-24
Красноярский край,Красноярский (город),23,Женский,бакалавриат,Не замужем,Студент,11228,0,18-24
Красноярский край,Красноярский (город),22,Женский,среднего профессионального образования,Не замужем,Пенсионер,30944,2,18-24
Красноярский край,Красноярский (город),61,Мужской,среднего профессионального образования,Женат,Оператор станков с ЧПУ,89886,3,55-64
Красноярский край,Красноярский (город),21,Женский,бакалавриат,Не замужем,Врач,66490,1,18-24
Красноярский край,Красноярский (город),56,Женский,среднего профессионального образования,Замужем,Тракторист,51232,0,55-64
Красноярский край,Красноярский (город),36,Женский,аспирантура,Замужем,Каменщик,184554,0,35-44
Красноярский край,Красноярский (город),38,Женский,специалитет,Замужем,Маркетолог,156914,1,35-44
Красноярский край,Красноярский (город),36,Женский,среднего профессионального образования,Разведена,Мерчендайзер,74689,1,35-44
Красноярский край,Красноярский (город),45,Мужской,среднего профессионального образования,Женат,Слесарь,72254,2,45-54
Красноярский край,Красноярский (город),20,Женский,бакалавриат,Не замужем,Водитель,31576,0,18-24
Красноярский край,Красноярский (город),26,Мужской,бакалавриат,Не женат,Медсестра,86293,0,25-34
Красноярский край,Красноярский (город),54,Женский,среднего профессионального образования,Разведена,Водитель,51032,1,45-54
Красноярский край,Красноярский (город),41,Мужской,среднего профессионального образования,Женат,Врач,187590,1,35-44
Красноярский край,Красноярский (город),18,Женский,специалитет,Замужем,HR-специалист,35417,1,18-24
Красноярский край,Красноярский (город),54,Женский,среднего профессионального образования,Замужем,Программист,140543,1,45-54
Красноярский край,Красноярский (город),44,Мужской,среднего профессионального образования,Женат,Юрист,169743,1,35-44
Красноярский край,Красноярский (город),55,Женский,среднего профессионального образования,Разведена,Продавец-консультант,41956,3,55-64
Красноярский край,Красноярский (город),18,Женский,бакалавриат,Не замужем,Студент,9812,1,18-24
Красноярский край,Красноярский (город),32,Женский,среднего профессионального образования,Замужем,Водитель,42582,2,25-34
Красноярский край,Красноярский (город),42,Женский,среднего профессионального образования,Вдова,Врач,114756,0,35-44
Красноярский край,Красноярский (город),19,Мужской,среднего профессионального образования,Не женат,Студент,15415,0,18-24
Красноярский край,Красноярский (город),34,Женский,бакалавриат,Не замужем,Сварщик,79401,0,25-34
Красноярский край,Красноярский (город),50,Женский,среднего профессионального образования,Замужем,Врач,101011,1,45-54
Красноярский край,Красноярский (город),82,Женский,среднего профессионального образования,Разведена,Пенсионер,11481,3,65+
Красноярский край,Красноярский (город),57,Женский,среднего профессионального образования,Замужем,Повар,37852,2,55-64
Красноярский край,Красноярский (город),34,Мужской,среднего профессионального образования,Женат,Социальный работник,72256,0,25-34
Красноярский край,Красноярский (город),55,Женский,среднего профессионального образования,Замужем,Продавец-консультант,24637,4,55-64
Красноярский край,Красноярский (город),24,Мужской,среднего профессионального образования,Не женат,Юрист,54624,1,18-24
Красноярский край,Красноярский (город),55,Женский,бакалавриат,Замужем,Отделочник,31561,1,55-64
Красноярский край,Красноярский (город),20,Мужской,среднего профессионального образования,Не женат,Студент,7169,0,18-24
Красноярский край,Красноярский (город),69,Женский,среднего профессионального образования,Замужем,Пенсионер,8651,1,65+
Красноярский край,Красноярский (город),57,Женский,среднего профессионального образования,Разведена,Программист,168174,0,55-64
Красноярский край,Красноярский (город),18,Женский,среднего профессионального образования,Не замужем,Слесарь,15000,1,18-24
Красноярский край,Красноярский (город),19,Женский,магистратура,Не замужем,Студент,13911,0,18-24
Красноярский край,Красноярский (город),18,Женский,среднего профессионального образования,Вдова,Врач,53185,0,18-24
Красноярский край,Красноярский (город),22,Мужской,среднего профессионального образования,Не женат,Комбайнер,106766,0,18-24
Красноярский край,Красноярский (город),61,Мужской,магистратура,Женат,Социальный работник,192001,0,55-64
Красноярский край,Красноярский (город),21,Женский,среднего профессионального образования,Не замужем,Оператор станков с ЧПУ,25761,1,18-24
Красноярский край,Красноярский (город),33,Женский,аспирантура,Замужем,Воспитатель,112177,0,25-34
Красноярский край,Красноярский (город),30,Мужской,среднего профессионального образования,Разведен,Военнослужащий,92194,0,25-34
Красноярский край,Красноярский (город),58,Женский,среднего профессионального образования,Вдова,Социальный работник,67536,1,55-64
Красноярский край,Красноярский (город),40,Мужской,среднего профессионального образования,Женат,Токарь,151523,1,35-44
Красноярский край,Красноярский (город),23,Мужской,среднего профессионального образования,Женат,Водитель,52384,0,18-24
Красноярский край,Красноярский (город),84,Мужской,среднего профессионального образования,Женат,Пенсионер,14414,3,65+
Красноярский край,Красноярский (город),30,Мужской,среднего профессионального образования,Женат,Медсестра,97254,2,25-34
Красноярский край,Красноярский (город),36,Мужской,среднего профессионального образования,Женат,Программист,98549,0,35-44
Красноярский край,Красноярский (город),54,Мужской,специалитет,Женат,Воспитатель,91223,1,45-54
Красноярский край,Красноярский (город),19,Мужской,магистратура,Разведен,Предприниматель,89025,0,18-24
Красноярский край,Красноярский (город),29,Мужской,бакалавриат,Не женат,Журналист,73917,0,25-34
Красноярский край,Красноярский (город),53,Женский,среднего профессионального образования,Не замужем,Электрик,34095,0,45-54
Красноярский край,Красноярский (город),22,Мужской,магистратура,Не женат,Студент,24928,0,18-24
Красноярский край,Красноярский (город),44,Женский,среднего профессионального образования,Замужем,Уборщик,32012,0,35-44
Красноярский край,Красноярский (город),35,Мужской,среднего профессионального образования,Женат,Тракторист,78219,0,35-44
Красноярский край,Красноярский (город),70,Мужской,среднего профессионального образования,Женат,Пенсионер,5379,1,65+
Красноярский край,Красноярский (город),49,Мужской,бакалавриат,Женат,Врач,305522,1,45-54
Красноярский край,Красноярский (город),57,Женский,среднего профессионального образования,Замужем,Учитель,49616,0,55-64
Красноярский край,Красноярский (город),59,Женский,среднего профессионального образования,Вдова,Электромонтер,92744,1,55-64
Красноярский край,Красноярский (город),62,Мужской,бакалавриат,Женат,Военнослужащий,90184,3,55-64
Красноярский край,Красноярский (город),72,Мужской,среднего профессионального образования,Женат,Пенсионер,29376,0,65+
Красноярский край,Красноярский (город),57,Женский,магистратура,Замужем,Медсестра,64985,1,55-64
Красноярский край,Красноярский (город),39,Мужской,среднего профессионального образования,Женат,Бухгалтер,117902,2,35-44
Красноярский край,Красноярский (город),33,Мужской,специалитет,Женат,Товаровед,117048,2,25-34
Красноярский край,Красноярский (город),63,Женский,среднего профессионального образования,Разведена,Предприниматель,58995,0,55-64
Красноярский край,Красноярский (город),51,Женский,специалитет,Замужем,Пенсионер,39993,4,45-54
Красноярский край,Красноярский (город),18,Мужской,среднего профессионального образования,Не женат,Тракторист,48436,1,18-24
Красноярский край,Красноярский (город),18,Женский,среднего профессионального образования,Не замужем,Студент,7585,2,18-24
Красноярский край,Красноярский (город),28,Женский,специалитет,Замужем,Продавец-консультант,26901,1,25-34
Красноярский край,Красноярский (город),34,Женский,среднего профессионального образования,Замужем,Маркетолог,46606,1,25-34
Красноярский край,Красноярский (город),36,Мужской,специалитет,Разведен,Студент,27839,0,35-44
Красноярский край,Красноярский (город),40,Мужской,бакалавриат,Женат,Учитель,227929,1,35-44
Красноярский край,Красноярский (город),30,Мужской,среднего профессионального образования,Женат,Медсестра,63804,0,25-34
Красноярский край,Красноярский (город),54,Женский,среднего профессионального образования,Вдова,Бармен,62609,0,45-54
Красноярский край,Красноярский (город),66,Мужской,среднего профессионального образования,Женат,Пенсионер,10022,2,65+
Красноярский край,Красноярский (город),68,Женский,магистратура,Не замужем,Пенсионер,30727,2,65+
Красноярский край,Красноярский (город),74,Мужской,среднего профессионального образования,Женат,Пенсионер,7049,1,65+
Красноярский край,Красноярский (город),45,Женский,специалитет,Замужем,Мерчендайзер,143527,0,45-54
Красноярский край,Красноярский (город),22,Женский,бакалавриат,Замужем,Крановщик,59006,1,18-24
Красноярский край,Красноярский (город),31,Мужской,среднего профессионального образования,Женат,Наладчик оборудования,51013,1,25-34
Красноярский край,Красноярский (город),83,Мужской,среднего профессионального образования,Женат,Пенсионер,12751,0,65+
Красноярский край,Красноярский (город),55,Мужской,среднего профессионального образования,Женат,HR-специалист,137876,2,55-64
Красноярский край,Красноярский (город),21,Мужской,среднего профессионального образования,Не женат,Студент,6393,0,18-24
Красноярский край,Красноярский (город),24,Женский,бакалавриат,Замужем,Пенсионер,29612,0,18-24
Красноярский край,Красноярский (город),40,Мужской,среднего профессионального образования,Женат,Горничная,28496,1,35-44
Красноярский край,Красноярский (город),40,Мужской,среднего профессионального образования,Женат,Продавец-консультант,68569,0,35-44
Красноярский край,Красноярский (город),28,Мужской,бакалавриат,Женат,Учитель,60005,0,25-34
Красноярский край,Красноярский (город),67,Мужской,среднего профессионального образования,Не женат,Пенсионер,7530,2,65+
Красноярский край,Красноярский (город),46,Мужской,специалитет,Женат,Электромонтер,168570,0,45-54
Красноярский край,Красноярский (город),22,Мужской,среднего профессионального образования,Не женат,Студент,9782,0,18-24
Красноярский край,Красноярский (город),68,Мужской,среднего профессионального образования,Женат,Пенсионер,17936,2,65+
Красноярский край,Красноярский (город),64,Мужской,среднего профессионального образования,Разведен,Студент,12753,3,55-64
Красноярский край,Красноярский (город),23,Мужской,специалитет,Не женат,Электрик,46864,0,18-24
Красноярский край,Красноярский (город),50,Мужской,бакалавриат,Женат,Официант,100344,2,45-54
Красноярский край,Красноярский (город),69,Женский,среднего профессионального образования,Замужем,Пенсионер,7964,2,65+
Красноярский край,Красноярский (город),68,Мужской,среднего профессионального образования,Женат,Токарь,19158,1,65+
Красноярский край,Красноярский (город),64,Мужской,среднего профессионального образования,Женат,Программист,199873,1,55-64
Красноярский край,Красноярский (город),42,Женский,среднего профессионального образования,Вдова,Фрезеровщик,77242,3,35-44
Красноярский край,Красноярский (город),63,Мужской,бакалавриат,Не женат,Слесарь,85141,2,55-64
Красноярский край,Красноярский (город),45,Женский,среднего профессионального образования,Замужем,Бухгалтер,52081,2,45-54
Красноярский край,Красноярский (город),49,Женский,среднего профессионального образования,Замужем,Водитель,41395,2,45-54
Красноярский край,Красноярский (город),44,Мужской,среднего профессионального образования,Женат,Сварщик,56950,0,35-44
Красноярский край,Красноярский (город),60,Мужской,среднего профессионального образования,Женат,Бухгалтер,52186,3,55-64
Красноярский край,Красноярский (город),20,Женский,среднего профессионального образования,Замужем,Юрист,29425,0,18-24
Красноярский край,Красноярский (город),52,Мужской,среднего профессионального образования,Женат,Горничная,63425,0,45-54
Красноярский край,Красноярский (город),18,Женский,бакалавриат,Не замужем,Студент,20910,0,18-24
Красноярский край,Красноярский (город),41,Женский,среднего профессионального образования,Не замужем,Уборщик,17940,0,35-44
Красноярский край,Красноярский (город),19,Мужской,бакалавриат,Не женат,Студент,10812,0,18-24
Красноярский край,Красноярский (город),40,Женский,среднего профессионального образования,Разведена,Врач,57766,1,35-44
Красноярский край,Красноярский (город),72,Женский,среднего профессионального образования,Замужем,Пенсионер,12484,2,65+
Красноярский край,Красноярский (город),51,Женский,среднего профессионального образования,Вдова,Фрезеровщик,46468,3,45-54
Красноярский край,Красноярский (город),22,Мужской,среднего профессионального образования,Не женат,Студент,13602,0,18-24
Красноярский край,Красноярский (город),51,Мужской,бакалавриат,Разведен,Механик,152060,0,45-54
Красноярский край,Красноярский (город),44,Женский,среднего профессионального образования,Замужем,Логист,69580,1,35-44
Красноярский край,Красноярский (город),19,Женский,специалитет,Замужем,Учитель,21795,0,18-24
Красноярский край,Красноярский (город),53,Женский,среднего профессионального образования,Вдова,Кассир,49874,3,45-54
Красноярский край,Красноярский (город),44,Мужской,бакалавриат,Разведен,Диспетчер,146552,0,35-44
Красноярский край,Красноярский (город),65,Мужской,бакалавриат,Женат,Программист,66201,0,65+
Красноярский край,Красноярский (город),45,Мужской,магистратура,Женат,Ученый,149348,2,45-54
Красноярский край,Красноярский (город),37,Мужской,среднего профессионального образования,Женат,Журналист,48042,0,35-44
Красноярский край,Красноярский (город),38,Женский,среднего профессионального образования,Вдова,Продавец-консультант,37385,1,35-44
Красноярский край,Красноярский (город),48,Мужской,бакалавриат,Разведен,Медсестра,104131,1,45-54
Красноярский край,Красноярский (город),18,Женский,среднего профессионального образования,Не замужем,Студент,5114,0,18-24
Красноярский край,Красноярский (город),46,Мужской,среднего профессионального образования,Женат,Каменщик,123716,2,45-54
Красноярский край,Красноярский (город),52,Мужской,среднего профессионального образования,Женат,Социальный работник,121288,3,45-54
Красноярский край,Красноярский (город),23,Мужской,магистратура,Не женат,Авиадиспетчер,161962,1,18-24
Красноярский край,Красноярский (город),20,Женский,среднего профессионального образования,Замужем,Студент,6474,3,18-24
Красноярский край,Красноярский (город),61,Женский,среднего профессионального образования,Замужем,Пенсионер,19051,1,55-64
Красноярский край,Красноярский (город),64,Женский,среднего профессионального образования,Вдова,Энергетик,151053,0,55-64
Красноярский край,Красноярский (город),33,Женский,среднего профессионального образования,Не замужем,Юрист,172315,0,25-34
Красноярский край,Красноярский (город),31,Женский,бакалавриат,Замужем,Фрезеровщик,47883,1,25-34
Красноярский край,Красноярский (город),58,Женский,специалитет,Замужем,Животновод,93078,1,55-64
Красноярский край,Красноярский (город),29,Мужской,среднего профессионального образования,Женат,Медсестра,37776,2,25-34
Красноярский край,Красноярский (город),19,Мужской,среднего профессионального образования,Разведен,Медсестра,22808,0,18-24
Красноярский край,Красноярский (город),18,Женский,бакалавриат,Не замужем,Кассир,49367,1,18-24
Красноярский край,Красноярский (город),35,Женский,бакалавриат,Разведена,Механик,87709,1,35-44
Красноярский край,Красноярский (город),43,Мужской,специалитет,Вдовец,Учитель,137129,2,35-44
Красноярский край,Красноярский (город),18,Женский,среднего профессионального образования,Замужем,Студент,6410,0,18-24
Красноярский край,Красноярский (город),51,Женский,специалитет,Не замужем,Учитель,85401,1,45-54
Красноярский край,Красноярский (город),25,Женский,среднего профессионального образования,Замужем,Студент,10573,1,25-34
Красноярский край,Красноярский (город),43,Женский,среднего профессионального образования,Замужем,HR-специалист,76083,1,35-44
Красноярский край,Красноярский (город),18,Мужской,бакалавриат,Не женат,Студент,18567,0,18-24
Красноярский край,Красноярский (город),33,Мужской,специалитет,Не женат,Медсестра,69800,0,25-34
Красноярский край,Красноярский (город),20,Женский,среднего профессионального образования,Не замужем,Юрист,96978,0,18-24
Красноярский край,Красноярский (город),63,Женский,среднего профессионального образования,Не замужем,Сантехник,38943,2,55-64
Красноярский край,Красноярский (город),24,Мужской,среднего профессионального образования,Не женат,Учитель,64793,0,18-24
Красноярский край,Красноярский (город),30,Женский,среднего профессионального образования,Замужем,Разнорабочий,55256,1,25-34
Красноярский край,Красноярский (город),55,Мужской,среднего профессионального образования,Женат,Студент,19424,0,55-64
Красноярский край,Красноярский (город),46,Мужской,среднего профессионального образования,Женат,Предприниматель,69059,1,45-54
Красноярский край,Красноярский (город),51,Мужской,среднего профессионального образования,Женат,Плотник,99795,1,45-54
Красноярский край,Красноярский (город),41,Мужской,среднего профессионального образования,Женат,Инженер связи,69905,0,35-44
Красноярский край,Красноярский (город),67,Женский,среднего профессионального образования,Замужем,Пенсионер,16877,0,65+
Красноярский край,Красноярский (город),24,Мужской,бакалавриат,Не женат,Медсестра,112965,0,18-24
Красноярский край,Красноярский (город),23,Мужской,бакалавриат,Не женат,Бармен,125938,0,18-24
Красноярский край,Красноярский (город),32,Женский,бакалавриат,Замужем,Официант,75255,2,25-34
Красноярский край,Красноярский (город),46,Женский,среднего профессионального образования,Разведена,Диспетчер,81094,1,45-54
Красноярский край,Красноярский (город),83,Мужской,среднего профессионального образования,Вдовец,Пенсионер,16276,0,65+
Красноярский край,Красноярский (город),34,Мужской,магистратура,Женат,Продавец-консультант,148803,1,25-34
Красноярский край,Красноярский (город),32,Женский,специалитет,Не замужем,Безработный,30590,0,25-34
Красноярский край,Красноярский (город),26,Женский,специалитет,Замужем,Социальный работник,30773,1,25-34
Красноярский край,Красноярский (город),60,Мужской,магистратура,Женат,Студент,23572,0,55-64
Красноярский край,Красноярский (город),68,Мужской,среднего профессионального образования,Не женат,Пенсионер,10076,1,65+
